"Game","# Owned","# Unique","# Cards","Badge Lvl","Set Price","Price Diff","Card Avg","Booster Avg","Booster %","Emote Avg","BG Avg","Avg Qty","Discount","Added","AppId"
"Woodle Tree 2: Worlds","0","0","9","0","0.64","0.64","0.07","0.04","42.9","0.04","0.03","61","0.30","2016-07-27","495350"
"Grizzly Valley","0","0","5","0","0.30","0.30","0.06","0.04","33.3","0.05","0.04","5069","0.16","2016-07-27","461520"
"Neon Space 2","0","0","7","0","0.36","0.36","0.05","0.03","40.0","0.03","0.03","151","0.17","2016-07-27","505210"
"Francisca","0","0","5","0","0.58","0.58","0.12","0.08","33.3","0.16","0.03","46","0.31","2016-07-27","501760"
"SEGA Mega Drive & Genesis Classics","0","0","9","0","0.36","0.36","0.04","0.02","50.0","0.03","0.03","3361","0.17","2016-07-27","34270"
"The Amazing Shinsengumi: Heroes in Love","0","0","6","0","1.20","1.20","0.20","0.49","-145.0","0.38","0.86","29","0.52","2016-07-27","494440"
"Quatros Origins","0","0","5","0","0.48","0.48","0.10","0.05","50.0","9.26","0.40","30","0.26","2016-07-26","421870"
"Tribal Pass","0","0","7","0","0.28","0.28","0.04","0.02","50.0","0.03","0.03","1212","0.14","2016-07-26","470270"
"Montaro","0","0","5","0","0.77","0.77","0.15","0.18","-20.0","0.33","0.07","76","0.39","2016-07-26","495890"
"Simple Ball: Extended Edition","0","0","5","0","0.29","0.29","0.06","0.03","50.0","0.03","0.03","107","0.16","2016-07-26","487530"
"Zipple World","0","0","5","0","0.43","0.43","0.09","0.06","33.3","0.07","0.06","29","0.23","2016-07-26","433110"
"Human: Fall Flat","0","0","7","0","0.35","0.35","0.05","0.03","40.0","0.05","0.05","5084","0.17","2016-07-26","477160"
"Riptide GP: Renegade","0","0","10","0","0.71","0.71","0.07","0.06","14.3","0.57","0.05","25","0.30","2016-07-26","443860"
"Clock Simulator","0","0","6","0","0.61","0.61","0.10","0.06","40.0","0.04","0.04","22","0.26","2016-07-26","501120"
"Just Deserts","0","0","5","0","0.48","0.48","0.10","0.16","-60.0","0.03","1.36","63","0.26","2016-07-26","488660"
"Orange Moon","0","0","5","0","0.35","0.35","0.07","0.04","42.9","0.03","0.06","63","0.18","2016-07-26","432950"
"Castle Invasion: Throne Out","0","0","6","0","1.85","1.85","0.31","N/A","0.0","6.08","0.00","12","0.81","2016-07-25","504850"
"Kingdom Rush Frontiers","0","0","6","0","0.44","0.44","0.07","0.05","28.6","0.06","0.05","183","0.18","2016-07-25","458710"
"The Sunset","0","0","5","0","0.29","0.29","0.06","0.03","50.0","0.03","0.03","103","0.16","2016-07-25","499960"
"Abyss Cave","0","0","5","0","0.57","0.57","0.11","0.08","27.3","0.03","0.06","47","0.29","2016-07-25","348740"
"Oddworld: Munch's Oddysee","0","0","5","0","0.52","0.52","0.10","0.12","-20.0","0.06","0.07","52","0.26","2016-07-24","15740"
"Shonen Idle Z","0","0","6","0","1.03","1.03","0.17","0.53","-211.8","2.48","0.28","30","0.44","2016-07-24","492800"
"Red is Dead","0","0","5","0","1.01","1.01","0.20","N/A","0.0","0.46","0.41","16","0.52","2016-07-24","503130"
"Dragon Rage","0","0","5","0","1.06","1.06","0.21","N/A","0.0","2.99","0.79","21","0.55","2016-07-23","498190"
"DreamBreak","0","0","5","0","0.35","0.35","0.07","0.06","14.3","0.36","0.05","47","0.18","2016-07-23","443570"
"Voodoo Garden","0","0","6","0","0.62","0.62","0.10","0.08","20.0","0.14","0.20","63","0.26","2016-07-23","502770"
"Mini Thief","0","0","5","0","0.37","0.37","0.07","0.04","42.9","0.05","0.03","60","0.18","2016-07-23","481870"
"Legends of Pixelia","0","0","9","0","1.24","1.24","0.14","N/A","0.0","2.57","1.57","22","0.61","2016-07-23","371530"
"The Shadowland","0","0","5","0","0.35","0.35","0.07","0.04","42.9","0.17","0.15","61","0.18","2016-07-23","498620"
"The Away Team","0","0","10","0","0.55","0.55","0.06","0.04","33.3","0.07","0.21","69","0.26","2016-07-23","426290"
"Riddles Of The Past","0","0","5","0","0.58","0.58","0.12","1.70","-1,316.7","0.54","0.08","34","0.31","2016-07-22","500870"
"SUPERFIGHT","0","0","6","0","1.03","1.03","0.17","0.18","-5.9","0.09","0.24","42","0.44","2016-07-22","404770"
"Quell Zen","0","0","5","0","0.58","0.58","0.12","0.74","-516.7","0.34","3.15","44","0.31","2016-07-22","490100"
"1 Moment Of Time: Silentville","0","0","10","0","0.70","0.70","0.07","0.04","42.9","0.17","0.03","96","0.30","2016-07-22","497400"
"ASRECorp","0","0","5","0","1.42","1.42","0.28","N/A","0.0","0.18","0.93","7","0.73","2016-07-22","498580"
"Crystal Cosmos","0","0","5","0","0.41","0.41","0.08","0.06","25.0","0.03","0.09","158","0.21","2016-07-22","496590"
"Ghost Sweeper","0","0","10","0","0.97","0.97","0.10","0.36","-260.0","4.33","0.18","13","0.43","2016-07-22","496990"
"Sky To Fly: Soulless Leviathan","0","0","5","0","0.48","0.48","0.10","0.07","30.0","1.59","0.15","24","0.26","2016-07-22","457810"
"10 Second Ninja X","0","0","9","0","0.57","0.57","0.06","0.04","33.3","0.06","0.12","59","0.26","2016-07-22","435790"
"Chime Sharp","0","0","12","0","0.59","0.59","0.05","0.03","40.0","0.04","0.03","132","0.26","2016-07-22","326520"
"This Book Is A Dungeon","0","0","5","0","0.35","0.35","0.07","0.07","0.0","0.04","0.03","78","0.18","2016-07-22","404690"
"Crush Your Enemies","0","0","6","0","0.38","0.38","0.06","0.10","-66.7","0.05","0.04","74","0.16","2016-07-22","406850"
"Extravaganza Rising","0","0","7","0","0.40","0.40","0.06","0.04","33.3","0.05","0.03","61","0.21","2016-07-21","501030"
"Bohemian Killing","0","0","6","0","0.39","0.39","0.07","0.06","14.3","0.05","0.12","50","0.18","2016-07-21","492220"
"Blue Solar: Chaos War","0","0","5","0","1.51","1.51","0.30","0.42","-40.0","1.34","0.75","9","0.78","2016-07-21","501430"
"Go Mission: Space Travel","0","0","5","0","0.25","0.25","0.05","0.03","40.0","0.03","0.03","147","0.13","2016-07-21","487270"
"Moribund","0","0","8","0","0.51","0.51","0.06","0.05","16.7","0.06","20.66","30","0.21","2016-07-21","500790"
"Demon Hunter 2: New Chapter","0","0","5","0","0.41","0.41","0.08","0.06","25.0","0.03","0.04","107","0.21","2016-07-21","465720"
"Jack Keane","0","0","5","0","0.38","0.38","0.08","0.13","-62.5","0.05","0.05","41","0.21","2016-07-21","12340"
"#killallzombies","0","0","5","0","0.88","0.88","0.18","0.13","27.8","0.03","0.03","27","0.47","2016-07-21","303720"
"Legends of Callasia","0","0","9","0","1.03","1.03","0.11","0.20","-81.8","4.93","1.99","20","0.48","2016-07-21","438920"
"Bad Rats Show","0","0","13","0","0.92","0.92","0.07","0.07","0.0","0.58","0.25","45","0.43","2016-07-20","393200"
"Robot Legions Reborn","0","0","6","0","0.37","0.37","0.06","0.03","50.0","0.08","0.15","53","0.16","2016-07-20","490880"
"House of Snark 6-in-1 Bundle","0","0","6","0","0.43","0.43","0.07","0.04","42.9","0.15","0.09","37","0.18","2016-07-20","486810"
"Rabbit Island","0","0","5","0","0.48","0.48","0.10","0.05","50.0","0.07","0.03","23","0.26","2016-07-20","490300"
"The Afterglow of Grisaia","0","0","5","0","0.75","0.75","0.15","0.31","-106.7","0.29","0.96","81","0.39","2016-07-20","464490"
"Slide Ride Arcade","0","0","8","0","0.32","0.32","0.04","0.02","50.0","0.04","0.03","395","0.14","2016-07-20","462400"
"FourChords Guitar Karaoke","0","0","6","0","1.55","1.55","0.26","2.99","-1,050.0","0.08","3.20","22","0.68","2016-07-20","476930"
"Drayt Empire","0","0","5","0","0.25","0.25","0.05","0.03","40.0","0.03","0.03","261","0.13","2016-07-20","502140"
"Monsters' Den: Book of Dread","0","0","6","0","0.68","0.68","0.11","0.58","-427.3","0.32","11.06","22","0.29","2016-07-19","502230"
"Fairy Maids","0","0","9","0","1.19","1.19","0.13","N/A","0.0","3.12","2.70","28","0.57","2016-07-19","503090"
"Emerland Solitaire: Endless Journey","0","0","5","0","1.83","1.83","0.37","0.47","-27.0","0.71","0.31","19","0.97","2016-07-19","501050"
"Empty Horizons","0","0","6","0","0.82","0.82","0.14","0.10","28.6","0.27","0.65","22","0.37","2016-07-19","496630"
"The Search for Simon","0","0","6","0","2.82","2.82","0.47","N/A","0.0","4.22","2.69","17","1.23","2016-07-19","488260"
"AuroraRL","0","0","8","0","0.30","0.30","0.04","0.02","50.0","0.03","0.03","533","0.14","2016-07-19","437890"
"Dark Shadows - Army of Evil","0","0","5","0","0.31","0.31","0.06","0.03","50.0","0.05","0.03","142","0.16","2016-07-19","280640"
"丛林守望者（Ranger of the jungle）","0","0","6","0","0.50","0.50","0.08","0.06","25.0","0.76","0.09","30","0.21","2016-07-19","495010"
"Unnamed Fiasco","0","0","5","0","0.46","0.46","0.09","0.05","44.4","0.13","0.03","29","0.23","2016-07-19","389010"
"Bear With Me","0","0","7","0","0.51","0.51","0.07","0.04","42.9","0.06","0.07","79","0.24","2016-07-19","492630"
"EARTH DEFENSE FORCE 4.1  The Shadow of New Despair","0","0","6","0","0.28","0.28","0.05","0.03","40.0","0.06","0.07","300","0.13","2016-07-19","410320"
"Megadimension Neptunia VII","0","0","7","0","0.91","0.91","0.13","0.14","-7.7","0.27","0.83","68","0.45","2016-07-18","460120"
"I am Setsuna","0","0","7","0","0.88","0.88","0.13","0.13","0.0","0.06","1.18","151","0.45","2016-07-18","441830"
"Airship Asunder","0","0","5","0","1.53","1.53","0.31","0.10","67.7","0.08","0.04","24","0.81","2016-07-18","474730"
"Defend Your Crypt","0","0","6","0","0.44","0.44","0.07","0.17","-142.9","0.34","0.16","34","0.18","2016-07-18","457450"
"e-River Cabin Journal","0","0","12","0","2.14","2.14","0.18","N/A","0.0","3.68","32.37","15","0.94","2016-07-17","485820"
"Bye-Bye, Wacky Planet","0","0","8","0","0.29","0.29","0.04","0.02","50.0","0.03","0.03","1357","0.14","2016-07-16","492130"
"Trapper's Delight","0","0","6","0","0.43","0.43","0.07","0.05","28.6","0.42","0.12","42","0.18","2016-07-16","467760"
"Turner","0","0","6","0","0.51","0.51","0.09","0.17","-88.9","0.08","0.36","20","0.23","2016-07-16","499340"
"SweatShop","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","923","0.13","2016-07-16","496680"
"Hikikomori No Chuunibyou","0","0","6","0","0.66","0.66","0.11","0.25","-127.3","2.10","0.12","16","0.29","2016-07-16","501940"
"Infinium Strike","0","0","6","0","1.23","1.23","0.20","0.33","-65.0","0.08","3.51","32","0.52","2016-07-15","374050"
"Tricky Towers","0","0","6","0","0.29","0.29","0.05","0.04","20.0","0.04","0.05","595","0.13","2016-07-15","437920"
"Iron Commando","0","0","5","0","0.37","0.37","0.07","0.06","14.3","0.07","0.04","29","0.18","2016-07-15","418640"
"WITCH-BOT MEGLILO","0","0","7","0","0.77","0.77","0.11","0.37","-236.4","0.15","0.26","19","0.38","2016-07-15","437020"
"BLOCKADE 3D","0","0","5","0","0.37","0.37","0.07","0.05","28.6","0.07","0.06","140","0.18","2016-07-15","302830"
"Alien Run","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","354","0.13","2016-07-15","485410"
"Domain Defense","0","0","15","0","1.12","1.12","0.07","0.05","28.6","0.49","0.06","33","0.49","2016-07-15","455960"
"Cosmic Cavern 3671　　宇宙最大の地底最大の作戦","0","0","5","0","1.00","1.00","0.20","0.17","15.0","0.99","0.28","29","0.52","2016-07-14","496980"
"Rocket Ski Racing","0","0","5","0","0.65","0.65","0.13","0.32","-146.2","0.35","0.24","16","0.34","2016-07-14","471730"
"Tank Battle: North Africa","0","0","6","0","0.35","0.35","0.06","0.05","16.7","0.11","0.13","41","0.16","2016-07-14","465750"
"XCavalypse","0","0","5","0","0.49","0.49","0.10","0.16","-60.0","0.28","0.51","22","0.26","2016-07-14","447960"
"Mad Combat Marines","0","0","6","0","0.62","0.62","0.10","0.10","0.0","0.03","0.03","23","0.26","2016-07-14","485370"
"Alteric","0","0","5","0","0.57","0.57","0.11","0.07","36.4","0.08","0.03","26","0.29","2016-07-13","492430"
"SpellKnights","0","0","5","0","0.54","0.54","0.11","0.33","-200.0","0.83","2.90","12","0.29","2016-07-13","444620"
"Color Syndrome","0","0","6","0","0.25","0.25","0.04","0.03","25.0","0.03","0.14","133","0.10","2016-07-13","485740"
"The Agency: Chapter 1","0","0","5","0","0.29","0.29","0.06","0.03","50.0","0.03","0.03","426","0.16","2016-07-13","492280"
"Break Through: Artificial Maze","0","0","5","0","0.70","0.70","0.14","0.28","-100.0","1.26","1.02","10","0.37","2016-07-13","454480"
"Death","0","0","6","0","5.21","5.21","0.87","5.93","-581.6","0.81","6.95","22","2.27","2016-07-13","488250"
"Sonicomi","0","0","8","0","0.99","0.99","0.12","0.10","16.7","0.08","1.57","54","0.42","2016-07-13","444140"
"Machine Made: Rebirth","0","0","13","0","0.39","0.39","0.03","0.02","33.3","0.03","0.03","4353","0.18","2016-07-13","485390"
"UNDER NIGHT IN-BIRTH Exe:Late","0","0","9","0","0.83","0.83","0.09","0.09","0.0","0.33","0.76","74","0.39","2016-07-12","452510"
"Bathory - The Bloody Countess","0","0","6","0","1.58","1.58","0.26","N/A","0.0","1.37","0.41","31","0.68","2016-07-12","486170"
"Adventure Apes and the Mayan Mystery","0","0","5","0","0.37","0.37","0.07","0.10","-42.9","0.05","0.06","24","0.18","2016-07-12","461830"
"Abrix for kids","0","0","5","0","0.32","0.32","0.06","0.04","33.3","0.03","0.03","70","0.16","2016-07-12","486880"
"Necropolis","0","0","6","0","0.49","0.49","0.08","0.06","25.0","0.09","0.06","126","0.21","2016-07-12","384490"
"Lion Quest","0","0","9","0","0.44","0.44","0.05","0.03","40.0","0.21","0.03","102","0.22","2016-07-12","370130"
"Valcarta: Rise of the Demon","0","0","5","0","0.34","0.34","0.07","0.04","42.9","0.03","0.03","78","0.18","2016-07-12","488220"
"LineDash","0","0","5","0","0.83","0.83","0.17","N/A","0.0","0.43","1.27","37","0.44","2016-07-11","497670"
"Poly Bridge","0","0","7","0","0.34","0.34","0.05","0.03","40.0","0.05","0.05","898","0.17","2016-07-11","367450"
"Noob Squad","0","0","5","0","0.74","0.74","0.15","0.07","53.3","0.07","0.09","24","0.39","2016-07-11","496550"
"Bot Vice","0","0","8","0","0.45","0.45","0.06","0.03","50.0","0.03","0.05","87","0.21","2016-07-11","491040"
"Hypnorain","0","0","5","0","0.69","0.69","0.14","0.17","-21.4","0.09","0.49","22","0.37","2016-07-11","495230"
"Broforce","0","0","11","0","0.45","0.45","0.04","0.02","50.0","0.05","0.05","1699","0.21","2016-07-11","274190"
"TY the Tasmanian Tiger","0","0","7","0","0.67","0.67","0.10","0.09","10.0","0.16","0.06","81","0.35","2016-07-11","411960"
"A Long Way Home","0","0","5","0","0.63","0.63","0.13","0.11","15.4","0.09","0.90","28","0.34","2016-07-11","461030"
"Song of the Deep","0","0","6","0","0.36","0.36","0.06","0.06","0.0","0.03","0.06","101","0.16","2016-07-11","460700"
"Anarcute","0","0","7","0","0.83","0.83","0.12","0.20","-66.7","0.29","0.16","50","0.42","2016-07-10","390720"
"Day D: Tower Rush","0","0","5","0","0.30","0.30","0.06","0.04","33.3","0.03","0.03","203","0.16","2016-07-09","423550"
"Moon Colonization Project","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","198","0.13","2016-07-09","496500"
"Akin","0","0","7","0","0.30","0.30","0.04","0.02","50.0","0.03","0.03","165","0.14","2016-07-09","487370"
"Dark Parables: The Swan Princess and The Dire Tree Collector's Edition","0","0","6","0","1.47","1.47","0.24","N/A","0.0","0.38","1.01","15","0.63","2016-07-09","496030"
"Mind Spheres","0","0","5","0","0.26","0.26","0.05","0.04","20.0","0.04","0.03","283","0.13","2016-07-09","498660"
"Massive Cleavage vs Zombies: Awesome Edition","0","0","10","0","0.54","0.54","0.05","0.03","40.0","0.04","0.03","81","0.22","2016-07-08","399130"
"Fly O'Clock","0","0","5","0","0.35","0.35","0.07","0.04","42.9","0.03","0.03","79","0.18","2016-07-08","490820"
"Age of Barbarian Extended Cut","0","0","6","0","0.94","0.94","0.16","0.18","-12.5","1.09","1.09","35","0.42","2016-07-08","402880"
"Red Trigger","0","0","5","0","0.78","0.78","0.16","0.15","6.3","4.48","0.96","21","0.42","2016-07-08","491130"
"INFERNO CLIMBER","0","0","7","0","0.42","0.42","0.06","N/A","0.0","0.24","0.62","39","0.21","2016-07-08","433450"
"Umineko When They Cry - Question Arcs","0","0","7","0","0.90","0.90","0.13","0.14","-7.7","0.68","0.14","51","0.45","2016-07-08","406550"
"The Last Error","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","84","0.13","2016-07-08","491030"
"Watch This!","0","0","5","0","0.28","0.28","0.06","0.03","50.0","0.03","0.03","150","0.16","2016-07-08","457440"
"Fractured Space","0","0","9","0","0.99","0.99","0.11","0.09","18.2","0.24","0.16","53","0.48","2016-07-08","310380"
"Ridge","0","0","6","0","0.26","0.26","0.04","0.03","25.0","0.03","0.03","2495","0.10","2016-07-08","492600"
"MEMENTO","0","0","8","0","1.07","1.07","0.13","0.65","-400.0","0.46","1.80","17","0.45","2016-07-08","437030"
"Virtual Battlemap","0","0","6","0","2.04","2.04","0.34","N/A","0.0","1,738.69","0.30","13","0.89","2016-07-08","496490"
"Chicken Assassin: Reloaded","0","0","5","0","0.34","0.34","0.07","0.05","28.6","0.07","0.10","36","0.18","2016-07-08","489610"
"Killing Time at Lightspeed: Enhanced Edition","0","0","8","0","0.56","0.56","0.07","0.31","-342.9","19.71","4.69","32","0.24","2016-07-08","380660"
"ASCII Attack","0","0","5","0","0.68","0.68","0.14","0.21","-50.0","0.25","0.18","18","0.37","2016-07-07","370490"
"Blue Rider","0","0","6","0","0.45","0.45","0.07","0.04","42.9","0.09","0.09","41","0.18","2016-07-07","402340"
"ShapeShifter","0","0","5","0","0.24","0.24","0.05","0.03","40.0","0.03","0.03","937","0.13","2016-07-07","497050"
"Crime Secrets: Crimson Lily","0","0","5","0","0.35","0.35","0.07","0.07","0.0","0.04","0.04","93","0.18","2016-07-07","465170"
"Star Rangers XE","0","0","5","0","1.66","1.66","0.33","0.43","-30.3","1.09","3.08","22","0.86","2016-07-07","333340"
"Daily Chthonicle: Editor's Edition","0","0","5","0","0.28","0.28","0.06","0.03","50.0","0.03","0.03","103","0.16","2016-07-06","490980"
"Hiiro","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","155","0.13","2016-07-06","464960"
"Crazy Forest","0","0","6","0","0.32","0.32","0.05","0.03","40.0","0.03","0.03","107","0.13","2016-07-06","491170"
"Gravity Cat","0","0","6","0","0.37","0.37","0.06","0.05","16.7","0.20","0.03","50","0.16","2016-07-06","491000"
"VR: Vacate the Room","0","0","5","0","0.72","0.72","0.14","0.11","21.4","1.80","0.24","34","0.37","2016-07-06","494810"
"Lost Sea","0","0","9","0","0.69","0.69","0.08","0.07","12.5","0.89","0.40","22","0.35","2016-07-06","334280"
"Worst Case Z","0","0","5","0","0.45","0.45","0.09","0.07","22.2","0.10","0.12","41","0.23","2016-07-06","450030"
"Eon Altar","0","0","6","0","0.36","0.36","0.06","0.04","33.3","0.03","0.03","145","0.16","2016-07-06","382050"
"Unforgiving Trials: The Darkest Crusade","0","0","5","0","0.25","0.25","0.05","0.03","40.0","0.03","0.03","713","0.13","2016-07-06","489220"
"Rebirth of Island","0","0","7","0","0.40","0.40","0.06","0.04","33.3","0.06","0.22","71","0.21","2016-07-06","448620"
"Escape This","0","0","5","0","0.25","0.25","0.05","0.03","40.0","0.03","0.03","2129","0.13","2016-07-06","467370"
"Jet Racing Extreme","0","0","9","0","0.51","0.51","0.06","0.03","50.0","0.03","0.03","197","0.26","2016-07-05","385270"
"Frost","0","0","8","0","0.67","0.67","0.08","1.98","-2,375.0","0.23","2.66","26","0.28","2016-07-05","490950"
"The Room Two","0","0","6","0","0.43","0.43","0.07","0.06","14.3","0.04","0.05","255","0.18","2016-07-05","425580"
"UnderEarth","0","0","8","0","0.44","0.44","0.06","0.04","33.3","0.16","0.07","46","0.21","2016-07-04","377100"
"The Temporal Invasion","0","0","5","0","0.36","0.36","0.07","0.04","42.9","0.03","0.03","77","0.18","2016-07-04","454220"
"Evolution Planet: Gold Edition","0","0","5","0","0.50","0.50","0.10","0.10","0.0","1.78","0.53","30","0.26","2016-07-04","495090"
"Planet Driller","0","0","7","0","0.44","0.44","0.06","0.03","50.0","0.05","0.43","48","0.21","2016-07-04","492170"
"Replica","0","0","6","0","0.39","0.39","0.07","0.04","42.9","0.04","0.34","122","0.18","2016-07-04","496890"
